          	                             f_1	                             f_2	                             f_3	                             f_4	                             f_5	                             f_6	                             f_7	                             f_8	                             f_9	                            f_10	                            f_19	                            f_28	                            f_20	                            f_21	                            f_23	                            f_24	                            f_25	                            f_26	                            f_17	                            f_18
          	------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
      f_1|	00000000000000000000000000000000	00000000000000000000000000000000	11111111111110101111011101110111	00000000000000000000000000000000	11111111111111111111111111110111	00000000000000000000000000000000	11111111111111111111111111110111	11111111111111111111111111110111	00000000000000000000000000000000	00000000000000000000000000000000	11111111111111111111111111111111	00000000000000000000000000000000	11111111111111111111111111111111	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	11111111111111111111111111111111
      f_2|	00000000000000000000000000000000	00000000000000000000000000000000	11111111111110101111011101110111	00000000000000000000000000000000	11111111111111111111111111110111	00000000000000000000000000000000	11111111111111111111111111110111	11111111111111111111111111110111	00000000000000000000000000000000	00000000000000000000000000000000	11111111111111111111111111111111	00000000000000000000000000000000	11111111111111111111111111111111	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	11111111111111111111111111111111
      f_3|	11111011111111111110100111111100	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	11111111111111111111111111111111	00000000000000000000000000000000	11111111111111111111111111111111	11111111111111111111111111111111	00000000000000000000000000000000	00000000000000000000000000000000	11111111111111111111111111111111	00000000000000000000000000000000	11111111111111111111111111111111	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	11111111111111111111111111111111	11111111111111111111111111111111	11111111111111111111111111111111
      f_4|	11111011111111111110100111111100	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	11111111111111111111111111111111	00000000000000000000000000000000	11111111111111111111111111111111	11111111111111111111111111111111	00000000000000000000000000000000	00000000000000000000000000000000	11111111111111111111111111111111	00000000000000000000000000000000	11111111111111111111111111111111	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	11111111111111111111111111111111	11111111111111111111111111111111	11111111111111111111111111111111
      f_5|	00011000001000010000001000001000	00000000000000000000000000000000	10011010001100010100001010001010	00000000000000000000000000000000	00000000000000000000000000000000	10011010001101110100101011001110	00000000000000000000000000000000	10011010001101110100101011001110	00000000000000000000000000000000	00000000000000000000000000000000	11011010001101111100101011101110	11011010001111111111101011101111	11011010001111111111111011101111	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	11111010001111111111111111111111	00000000000000000000000000000000	00000000000000000000000000000000	11111010001111111111111111111111	11111111111111111111111111111111
      f_6|	11111111111111111111111111111111	00000000000000000000000000000000	11111111111111111111111111111111	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	11111111111111111111111111111111	00000000000000000000000000000000	11111111111111111111111111111111	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	11111111111111111111111111111111	11111111111111111111111111111111	11111111111111111111111111111111
      f_7|	10111111110111001111111111101001	00000000000000000000000000000000	11111111110111101111111111111111	00000000000000000000000000000000	11111111111111101111111111111111	00000000000000000000000000000000	00000000000000000000000000000000	11111111111111101111111111111111	00000000000000000000000000000000	00000000000000000000000000000000	11111111111111111111111111111111	00000000000000000000000000000000	11111111111111111111111111111111	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	11111111111111111111111111111111	00000000000000000000000000000000	11111111111111111111111111111111
      f_8|	10000110010110001011110101010000	00000000000000000000000000000000	10100110111110101111110101010100	00000000000000000000000000000000	11110111111111111111110111011100	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	11111111111111111111111111011110	00000000000000000000000000000000	11111111111111111111111111011110	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	11111111111111111111111111111111	00000000000000000000000000000000	11111111111111111111111111111111
      f_9|	00000000000000000000000000000001	00000000000000000000000000000000	00000000000000000000000000000001	00000000000000000000000000000000	00000000000000000000000000000001	00000000000000000000000000000000	00000000000000000000000000000001	00000000000000000000000000000001	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000001	00000000000000000000000000000000	00000000000000000000000000000001	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000001	00000000000000000000000000000001	00000000000000000000000000000001
     f_10|	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000001	00000000000000000000000000000000	00000000000000000000000000000001	00000000000000000000000000000000	00000000000000000000000000000001	00000000000000000000000000000001	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000001	00000000000000000000000000000000	00000000000000000000000000000001	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000001
